,Unnamed: 0,time,row_384,column_384,rfu_value,replicate,gRNA,reporter,target,standard_conc,hours,minutes,seconds
4928,4928,09:40:00,A,17,323.955,a,,,,0.0390625,09,40,00
4929,4929,09:40:00,C,17,332.406,b,,,,0.0390625,09,40,00
4930,4930,09:40:00,E,17,371.844,c,,,,0.0390625,09,40,00
4931,4931,09:40:00,G,17,464.805,a,no_gRNA,r17Ar3C,target_added,,09,40,00
4932,4932,09:40:00,I,17,425.367,b,no_gRNA,r17Ar3C,target_added,,09,40,00
4933,4933,09:40:00,K,17,261.981,c,no_gRNA,r17Ar3C,target_added,,09,40,00
4934,4934,09:40:00,M,17,12093.389,c,syn_11C,r17A-AAAAA-phos,target_added,,09,40,00
4935,4935,09:40:00,A,19,340.857,a,,,,0.0195312,09,40,00
4936,4936,09:40:00,C,19,309.87,b,,,,0.0195312,09,40,00
4937,4937,09:40:00,E,19,298.6020000000001,c,,,,0.0195312,09,40,00
4938,4938,09:40:00,G,19,2.817,,,,,,09,40,00
4939,4939,09:40:00,I,19,2.817,,,,,,09,40,00
4940,4940,09:40:00,K,19,8.451,,,,,,09,40,00
4941,4941,09:40:00,M,19,509.877,c,syn_11C,r17A-AAAAA-phos,no_target,,09,40,00
4942,4942,09:40:00,A,21,247.896,a,,,,0.0097656,09,40,00
4943,4943,09:40:00,C,21,253.53,b,,,,0.0097656,09,40,00
4944,4944,09:40:00,E,21,326.772,c,,,,0.0097656,09,40,00
4945,4945,09:40:00,G,21,25.353,,,,,,09,40,00
4946,4946,09:40:00,I,21,14.085,,,,,,09,40,00
4947,4947,09:40:00,K,21,11.268,,,,,,09,40,00
4948,4948,09:40:00,M,21,12290.578,c,syn_11C,r17A-AAAAA-phos,target_added,,09,40,00
4949,4949,09:40:00,A,23,253.53,a,,,,0,09,40,00
4950,4950,09:40:00,C,23,267.615,b,,,,0,09,40,00
4951,4951,09:40:00,E,23,292.968,c,,,,0,09,40,00
4952,4952,09:40:00,G,23,2.817,,,,,,09,40,00
4953,4953,09:40:00,I,23,8.451,,,,,,09,40,00
4954,4954,09:40:00,K,23,22.536,,,,,,09,40,00
4955,4955,09:40:00,M,23,11913.101,c,syn_11C,r17A-AAAAA-phos,target_added,,09,40,00
4956,4956,09:50:00,A,1,11862.66,a,,,,10,09,50,00
4957,4957,09:50:00,C,1,11550.336,b,,,,10,09,50,00
4958,4958,09:50:00,E,1,12101.826,c,,,,10,09,50,00
4959,4959,09:50:00,G,1,23007.82,a,alt-R_11C,r17Ar3C,target_added,,09,50,00
4960,4960,09:50:00,I,1,23320.145,b,alt-R_11C,r17Ar3C,target_added,,09,50,00
4961,4961,09:50:00,K,1,16645.99,c,alt-R_11C,r17Ar3C,target_added,,09,50,00
4962,4962,09:50:00,M,1,13348.306,a,syn_11C,r17A-AAAAA-phos,target_added,,09,50,00
4963,4963,09:50:00,A,3,6330.8780000000015,a,,,,5,09,50,00
4964,4964,09:50:00,C,3,6586.928000000001,b,,,,5,09,50,00
4965,4965,09:50:00,E,3,6572.859,c,,,,5,09,50,00
4966,4966,09:50:00,G,3,19589.145,a,syn_11C,r17Ar3C,target_added,,09,50,00
4967,4967,09:50:00,I,3,20044.967,b,syn_11C,r17Ar3C,target_added,,09,50,00
4968,4968,09:50:00,K,3,16758.539,c,syn_11C,r17Ar3C,target_added,,09,50,00
4969,4969,09:50:00,M,3,438.941,a,syn_11C,r17A-AAAAA-phos,no_target,,09,50,00
4970,4970,09:50:00,A,5,3790.086,a,,,,2.5,09,50,00
4971,4971,09:50:00,C,5,3500.272,b,,,,2.5,09,50,00
4972,4972,09:50:00,E,5,3868.87,c,,,,2.5,09,50,00
4973,4973,09:50:00,G,5,225.098,a,alt-R_11C,r17Ar3C,no_target,,09,50,00
4974,4974,09:50:00,I,5,160.382,b,alt-R_11C,r17Ar3C,no_target,,09,50,00
4975,4975,09:50:00,K,5,115.363,c,alt-R_11C,r17Ar3C,no_target,,09,50,00
4976,4976,09:50:00,M,5,13413.021,a,syn_11C,r17A-AAAAA-phos,target_added,,09,50,00
4977,4977,09:50:00,A,7,2138.43,a,,,,1.25,09,50,00
4978,4978,09:50:00,C,7,2214.401,b,,,,1.25,09,50,00
4979,4979,09:50:00,E,7,2419.802,c,,,,1.25,09,50,00
4980,4980,09:50:00,G,7,410.804,a,syn_11C,r17Ar3C,no_target,,09,50,00
4981,4981,09:50:00,I,7,453.01,b,syn_11C,r17Ar3C,no_target,,09,50,00
4982,4982,09:50:00,K,7,253.235,c,syn_11C,r17Ar3C,no_target,,09,50,00
4983,4983,09:50:00,M,7,13559.335,a,syn_11C,r17A-AAAAA-phos,target_added,,09,50,00
4984,4984,09:50:00,A,9,1330.891,a,,,,0.625,09,50,00
4985,4985,09:50:00,C,9,1299.94,b,,,,0.625,09,50,00
4986,4986,09:50:00,E,9,1412.489,c,,,,0.625,09,50,00
4987,4987,09:50:00,G,9,19403.439,a,alt-R_11C,r17Ar3C,target_added,,09,50,00
4988,4988,09:50:00,I,9,19265.566000000006,b,alt-R_11C,r17Ar3C,target_added,,09,50,00
4989,4989,09:50:00,K,9,16026.971,c,alt-R_11C,r17Ar3C,target_added,,09,50,00
4990,4990,09:50:00,M,9,12962.825,b,syn_11C,r17A-AAAAA-phos,target_added,,09,50,00
4991,4991,09:50:00,A,11,787.8430000000002,a,,,,0.3125,09,50,00
4992,4992,09:50:00,C,11,813.166,b,,,,0.3125,09,50,00
4993,4993,09:50:00,E,11,928.529,c,,,,0.3125,09,50,00
4994,4994,09:50:00,G,11,18033.156000000006,a,syn_11C,r17Ar3C,target_added,,09,50,00
4995,4995,09:50:00,I,11,19470.969,b,syn_11C,r17Ar3C,target_added,,09,50,00
4996,4996,09:50:00,K,11,15343.236,c,syn_11C,r17Ar3C,target_added,,09,50,00
4997,4997,09:50:00,M,11,478.333,b,syn_11C,r17A-AAAAA-phos,no_target,,09,50,00
4998,4998,09:50:00,A,13,455.823,a,,,,0.15625,09,50,00
4999,4999,09:50:00,C,13,464.264,b,,,,0.15625,09,50,00
5000,5000,09:50:00,E,13,624.6469999999998,c,,,,0.15625,09,50,00
5001,5001,09:50:00,G,13,1319.636,a,alt-R_11C,no_reporter,target_added,,09,50,00
5002,5002,09:50:00,I,13,1280.244,b,alt-R_11C,no_reporter,target_added,,09,50,00
5003,5003,09:50:00,K,13,1038.264,c,alt-R_11C,no_reporter,target_added,,09,50,00
5004,5004,09:50:00,M,13,12338.18,b,syn_11C,r17A-AAAAA-phos,target_added,,09,50,00
5005,5005,09:50:00,A,15,419.245,a,,,,0.078125,09,50,00
5006,5006,09:50:00,C,15,438.941,b,,,,0.078125,09,50,00
5007,5007,09:50:00,E,15,368.598,c,,,,0.078125,09,50,00
5008,5008,09:50:00,G,15,939.784,a,syn_11C,no_reporter,target_added,,09,50,00
5009,5009,09:50:00,I,15,1145.186,b,syn_11C,no_reporter,target_added,,09,50,00
5010,5010,09:50:00,K,15,855.372,c,syn_11C,no_reporter,target_added,,09,50,00
5011,5011,09:50:00,M,15,11657.258999999998,b,syn_11C,r17A-AAAAA-phos,target_added,,09,50,00
5012,5012,09:50:00,A,17,278.559,a,,,,0.0390625,09,50,00
5013,5013,09:50:00,C,17,258.863,b,,,,0.0390625,09,50,00
5014,5014,09:50:00,E,17,346.088,c,,,,0.0390625,09,50,00
5015,5015,09:50:00,G,17,422.059,a,no_gRNA,r17Ar3C,target_added,,09,50,00
5016,5016,09:50:00,I,17,289.814,b,no_gRNA,r17Ar3C,target_added,,09,50,00
5017,5017,09:50:00,K,17,312.323,c,no_gRNA,r17Ar3C,target_added,,09,50,00
5018,5018,09:50:00,M,17,11378.699,c,syn_11C,r17A-AAAAA-phos,target_added,,09,50,00
5019,5019,09:50:00,A,19,253.235,a,,,,0.0195312,09,50,00
5020,5020,09:50:00,C,19,270.117,b,,,,0.0195312,09,50,00
5021,5021,09:50:00,E,19,309.51,c,,,,0.0195312,09,50,00
5022,5022,09:50:00,G,19,11.255,,,,,,09,50,00
5023,5023,09:50:00,I,19,16.882,,,,,,09,50,00
5024,5024,09:50:00,K,19,5.627000000000002,,,,,,09,50,00
5025,5025,09:50:00,M,19,483.961,c,syn_11C,r17A-AAAAA-phos,no_target,,09,50,00
5026,5026,09:50:00,A,21,230.725,a,,,,0.0097656,09,50,00
5027,5027,09:50:00,C,21,194.147,b,,,,0.0097656,09,50,00
5028,5028,09:50:00,E,21,194.147,c,,,,0.0097656,09,50,00
5029,5029,09:50:00,G,21,8.441,,,,,,09,50,00
5030,5030,09:50:00,I,21,5.627000000000002,,,,,,09,50,00
5031,5031,09:50:00,K,21,11.255,,,,,,09,50,00
5032,5032,09:50:00,M,21,11758.552,c,syn_11C,r17A-AAAAA-phos,target_added,,09,50,00
5033,5033,09:50:00,A,23,236.353,a,,,,0,09,50,00
5034,5034,09:50:00,C,23,182.892,b,,,,0,09,50,00
5035,5035,09:50:00,E,23,236.353,c,,,,0,09,50,00
5036,5036,09:50:00,G,23,14.069,,,,,,09,50,00
5037,5037,09:50:00,I,23,14.069,,,,,,09,50,00
5038,5038,09:50:00,K,23,19.696,,,,,,09,50,00
5039,5039,09:50:00,M,23,11218.317,c,syn_11C,r17A-AAAAA-phos,target_added,,09,50,00
5040,5040,10:00:00,A,1,11240.227,a,,,,10,10,00,00
5041,5041,10:00:00,C,1,10752.868,b,,,,10,10,00,00
5042,5042,10:00:00,E,1,11600.813999999997,c,,,,10,10,00,00
5043,5043,10:00:00,G,1,21638.141,a,alt-R_11C,r17Ar3C,target_added,,10,00,00
5044,5044,10:00:00,I,1,22243.816000000006,b,alt-R_11C,r17Ar3C,target_added,,10,00,00
5045,5045,10:00:00,K,1,16051.832,c,alt-R_11C,r17Ar3C,target_added,,10,00,00
5046,5046,10:00:00,M,1,12609.337,a,syn_11C,r17A-AAAAA-phos,target_added,,10,00,00
5047,5047,10:00:00,A,3,5775.053000000001,a,,,,5,10,00,00
5048,5048,10:00:00,C,3,6453.975,b,,,,5,10,00,00
5049,5049,10:00:00,E,3,6642.72,c,,,,5,10,00,00
5050,5050,10:00:00,G,3,18649.197,a,syn_11C,r17Ar3C,target_added,,10,00,00
5051,5051,10:00:00,I,3,18809.773,b,syn_11C,r17Ar3C,target_added,,10,00,00
5052,5052,10:00:00,K,3,15626.45,c,syn_11C,r17Ar3C,target_added,,10,00,00
5053,5053,10:00:00,M,3,515.529,a,syn_11C,r17A-AAAAA-phos,no_target,,10,00,00
5054,5054,10:00:00,A,5,3707.303,a,,,,2.5,10,00,00
5055,5055,10:00:00,C,5,3732.656,b,,,,2.5,10,00,00
5056,5056,10:00:00,E,5,3797.45,c,,,,2.5,10,00,00
5057,5057,10:00:00,G,5,216.917,a,alt-R_11C,r17Ar3C,no_target,,10,00,00
5058,5058,10:00:00,I,5,123.952,b,alt-R_11C,r17Ar3C,no_target,,10,00,00
5059,5059,10:00:00,K,5,92.964,c,alt-R_11C,r17Ar3C,no_target,,10,00,00
5060,5060,10:00:00,M,5,12744.558,a,syn_11C,r17A-AAAAA-phos,target_added,,10,00,00
5061,5061,10:00:00,A,7,2152.264,a,,,,1.25,10,00,00
5062,5062,10:00:00,C,7,2264.948,b,,,,1.25,10,00,00
5063,5063,10:00:00,E,7,2115.6420000000007,c,,,,1.25,10,00,00
5064,5064,10:00:00,G,7,405.662,a,syn_11C,r17Ar3C,no_target,,10,00,00
5065,5065,10:00:00,I,7,391.577,b,syn_11C,r17Ar3C,no_target,,10,00,00
5066,5066,10:00:00,K,7,188.746,c,syn_11C,r17Ar3C,no_target,,10,00,00
5067,5067,10:00:00,M,7,12820.619,a,syn_11C,r17A-AAAAA-phos,target_added,,10,00,00
5068,5068,10:00:00,A,9,1180.365,a,,,,0.625,10,00,00
5069,5069,10:00:00,C,9,1174.73,b,,,,0.625,10,00,00
5070,5070,10:00:00,E,9,1276.146,c,,,,0.625,10,00,00
5071,5071,10:00:00,G,9,17773.08,a,alt-R_11C,r17Ar3C,target_added,,10,00,00
5072,5072,10:00:00,I,9,18497.074,b,alt-R_11C,r17Ar3C,target_added,,10,00,00
5073,5073,10:00:00,K,9,15260.228,c,alt-R_11C,r17Ar3C,target_added,,10,00,00
5074,5074,10:00:00,M,9,12786.813,b,syn_11C,r17A-AAAAA-phos,target_added,,10,00,00
5075,5075,10:00:00,A,11,693.0060000000002,a,,,,0.3125,10,00,00
5076,5076,10:00:00,C,11,667.653,b,,,,0.3125,10,00,00
5077,5077,10:00:00,E,11,780.337,c,,,,0.3125,10,00,00
5078,5078,10:00:00,G,11,17125.146,a,syn_11C,r17Ar3C,target_added,,10,00,00
5079,5079,10:00:00,I,11,19057.678,b,syn_11C,r17Ar3C,target_added,,10,00,00
5080,5080,10:00:00,K,11,14150.29,c,syn_11C,r17Ar3C,target_added,,10,00,00
5081,5081,10:00:00,M,11,512.712,b,syn_11C,r17A-AAAAA-phos,no_target,,10,00,00
5082,5082,10:00:00,A,13,459.187,a,,,,0.15625,10,00,00
5083,5083,10:00:00,C,13,512.712,b,,,,0.15625,10,00,00
5084,5084,10:00:00,E,13,478.907,c,,,,0.15625,10,00,00
5085,5085,10:00:00,G,13,1149.376,a,alt-R_11C,no_reporter,target_added,,10,00,00
5086,5086,10:00:00,I,13,1188.816,b,alt-R_11C,no_reporter,target_added,,10,00,00
5087,5087,10:00:00,K,13,1031.058,c,alt-R_11C,no_reporter,target_added,,10,00,00
5088,5088,10:00:00,M,13,12178.32,b,syn_11C,r17A-AAAAA-phos,target_added,,10,00,00
5089,5089,10:00:00,A,15,380.30800000000005,a,,,,0.078125,10,00,00
5090,5090,10:00:00,C,15,307.064,b,,,,0.078125,10,00,00
5091,5091,10:00:00,E,15,363.406,c,,,,0.078125,10,00,00
5092,5092,10:00:00,G,15,994.436,a,syn_11C,no_reporter,target_added,,10,00,00
5093,5093,10:00:00,I,15,1028.241,b,syn_11C,no_reporter,target_added,,10,00,00
5094,5094,10:00:00,K,15,833.8610000000001,c,syn_11C,no_reporter,target_added,,10,00,00
5095,5095,10:00:00,M,15,10995.139,b,syn_11C,r17A-AAAAA-phos,target_added,,10,00,00
5096,5096,10:00:00,A,17,335.235,a,,,,0.0390625,10,00,00
5097,5097,10:00:00,C,17,312.698,b,,,,0.0390625,10,00,00
5098,5098,10:00:00,E,17,405.662,c,,,,0.0390625,10,00,00
5099,5099,10:00:00,G,17,521.163,a,no_gRNA,r17Ar3C,target_added,,10,00,00
5100,5100,10:00:00,I,17,349.32,b,no_gRNA,r17Ar3C,target_added,,10,00,00
5101,5101,10:00:00,K,17,273.259,c,no_gRNA,r17Ar3C,target_added,,10,00,00
5102,5102,10:00:00,M,17,10831.747,c,syn_11C,r17A-AAAAA-phos,target_added,,10,00,00
5103,5103,10:00:00,A,19,233.819,a,,,,0.0195312,10,00,00
5104,5104,10:00:00,C,19,216.917,b,,,,0.0195312,10,00,00
5105,5105,10:00:00,E,19,273.259,c,,,,0.0195312,10,00,00
5106,5106,10:00:00,G,19,11.268,,,,,,10,00,00
5107,5107,10:00:00,I,19,11.268,,,,,,10,00,00
5108,5108,10:00:00,K,19,16.903,,,,,,10,00,00
5109,5109,10:00:00,M,19,422.565,c,syn_11C,r17A-AAAAA-phos,no_target,,10,00,00
5110,5110,10:00:00,A,21,236.636,a,,,,0.0097656,10,00,00
5111,5111,10:00:00,C,21,211.282,b,,,,0.0097656,10,00,00
5112,5112,10:00:00,E,21,290.161,c,,,,0.0097656,10,00,00
5113,5113,10:00:00,G,21,5.634,,,,,,10,00,00
5114,5114,10:00:00,I,21,19.72,,,,,,10,00,00
5115,5115,10:00:00,K,21,8.451,,,,,,10,00,00
5116,5116,10:00:00,M,21,10761.32,c,syn_11C,r17A-AAAAA-phos,target_added,,10,00,00
5117,5117,10:00:00,A,23,214.1,a,,,,0,10,00,00
5118,5118,10:00:00,C,23,284.527,b,,,,0,10,00,00
5119,5119,10:00:00,E,23,208.465,c,,,,0,10,00,00
5120,5120,10:00:00,G,23,16.903,,,,,,10,00,00
5121,5121,10:00:00,I,23,5.634,,,,,,10,00,00
5122,5122,10:00:00,K,23,8.451,,,,,,10,00,00
5123,5123,10:00:00,M,23,10786.674,c,syn_11C,r17A-AAAAA-phos,target_added,,10,00,00
5124,5124,10:10:00,A,1,11128.031,a,,,,10,10,10,00
5125,5125,10:10:00,C,1,10094.634,b,,,,10,10,10,00
5126,5126,10:10:00,E,1,10897.136,c,,,,10,10,10,00
5127,5127,10:10:00,G,1,21003.033,a,alt-R_11C,r17Ar3C,target_added,,10,10,00
5128,5128,10:10:00,I,1,21512.691000000006,b,alt-R_11C,r17Ar3C,target_added,,10,10,00
5129,5129,10:10:00,K,1,15531.938,c,alt-R_11C,r17Ar3C,target_added,,10,10,00
5130,5130,10:10:00,M,1,11702.454,a,syn_11C,r17A-AAAAA-phos,target_added,,10,10,00
5131,5131,10:10:00,A,3,5797.727,a,,,,5,10,10,00
5132,5132,10:10:00,C,3,6107.464,b,,,,5,10,10,00
5133,5133,10:10:00,E,3,6431.281,c,,,,5,10,10,00
5134,5134,10:10:00,G,3,17840.891,a,syn_11C,r17Ar3C,target_added,,10,10,00
5135,5135,10:10:00,I,3,18603.973,b,syn_11C,r17Ar3C,target_added,,10,10,00
5136,5136,10:10:00,K,3,14794.199,c,syn_11C,r17Ar3C,target_added,,10,10,00
5137,5137,10:10:00,M,3,430.817,a,syn_11C,r17A-AAAAA-phos,no_target,,10,10,00
5138,5138,10:10:00,A,5,3539.457000000001,a,,,,2.5,10,10,00
5139,5139,10:10:00,C,5,3117.088,b,,,,2.5,10,10,00
5140,5140,10:10:00,E,5,3519.7470000000008,c,,,,2.5,10,10,00
5141,5141,10:10:00,G,5,225.264,a,alt-R_11C,r17Ar3C,no_target,,10,10,00
5142,5142,10:10:00,I,5,160.5,b,alt-R_11C,r17Ar3C,no_target,,10,10,00
5143,5143,10:10:00,K,5,84.47399999999998,c,alt-R_11C,r17Ar3C,no_target,,10,10,00
5144,5144,10:10:00,M,5,12065.691,a,syn_11C,r17A-AAAAA-phos,target_added,,10,10,00
5145,5145,10:10:00,A,7,2027.374,a,,,,1.25,10,10,00
5146,5146,10:10:00,C,7,2134.374,b,,,,1.25,10,10,00
5147,5147,10:10:00,E,7,2306.138,c,,,,1.25,10,10,00
5148,5148,10:10:00,G,7,408.291,a,syn_11C,r17Ar3C,no_target,,10,10,00
5149,5149,10:10:00,I,7,335.08,b,syn_11C,r17Ar3C,no_target,,10,10,00
5150,5150,10:10:00,K,7,168.94799999999995,c,syn_11C,r17Ar3C,no_target,,10,10,00
5151,5151,10:10:00,M,7,12716.141,a,syn_11C,r17A-AAAAA-phos,target_added,,10,10,00
5152,5152,10:10:00,A,9,1250.214,a,,,,0.625,10,10,00
5153,5153,10:10:00,C,9,1216.424,b,,,,0.625,10,10,00
5154,5154,10:10:00,E,9,1360.03,c,,,,0.625,10,10,00
5155,5155,10:10:00,G,9,17128.494,a,alt-R_11C,r17Ar3C,target_added,,10,10,00
5156,5156,10:10:00,I,9,17314.338,b,alt-R_11C,r17Ar3C,target_added,,10,10,00
5157,5157,10:10:00,K,9,14602.726,c,alt-R_11C,r17Ar3C,target_added,,10,10,00
5158,5158,10:10:00,M,9,11651.771,b,syn_11C,r17A-AAAAA-phos,target_added,,10,10,00
5159,5159,10:10:00,A,11,720.8439999999998,a,,,,0.3125,10,10,00
5160,5160,10:10:00,C,11,746.186,b,,,,0.3125,10,10,00
5161,5161,10:10:00,E,11,701.1339999999999,c,,,,0.3125,10,10,00
5162,5162,10:10:00,G,11,16596.311,a,syn_11C,r17Ar3C,target_added,,10,10,00
5163,5163,10:10:00,I,11,17587.471,b,syn_11C,r17Ar3C,target_added,,10,10,00
5164,5164,10:10:00,K,11,13614.38,c,syn_11C,r17Ar3C,target_added,,10,10,00
5165,5165,10:10:00,M,11,439.264,b,syn_11C,r17A-AAAAA-phos,no_target,,10,10,00
5166,5166,10:10:00,A,13,458.975,a,,,,0.15625,10,10,00
5167,5167,10:10:00,C,13,464.607,b,,,,0.15625,10,10,00
5168,5168,10:10:00,E,13,509.659,c,,,,0.15625,10,10,00
5169,5169,10:10:00,G,13,1193.898,a,alt-R_11C,no_reporter,target_added,,10,10,00
5170,5170,10:10:00,I,13,1360.03,b,alt-R_11C,no_reporter,target_added,,10,10,00
5171,5171,10:10:00,K,13,979.897,c,alt-R_11C,no_reporter,target_added,,10,10,00
5172,5172,10:10:00,M,13,11085.794,b,syn_11C,r17A-AAAAA-phos,target_added,,10,10,00
5173,5173,10:10:00,A,15,329.4480000000001,a,,,,0.078125,10,10,00
5174,5174,10:10:00,C,15,405.475,b,,,,0.078125,10,10,00
5175,5175,10:10:00,E,15,374.501,c,,,,0.078125,10,10,00
5176,5176,10:10:00,G,15,901.055,a,syn_11C,no_reporter,target_added,,10,10,00
5177,5177,10:10:00,I,15,906.687,b,syn_11C,no_reporter,target_added,,10,10,00
5178,5178,10:10:00,K,15,779.9760000000001,c,syn_11C,no_reporter,target_added,,10,10,00
5179,5179,10:10:00,M,15,10269.213,b,syn_11C,r17A-AAAAA-phos,target_added,,10,10,00
5180,5180,10:10:00,A,17,273.132,a,,,,0.0390625,10,10,00
5181,5181,10:10:00,C,17,273.132,b,,,,0.0390625,10,10,00
5182,5182,10:10:00,E,17,335.08,c,,,,0.0390625,10,10,00
5183,5183,10:10:00,G,17,363.23800000000006,a,no_gRNA,r17Ar3C,target_added,,10,10,00
5184,5184,10:10:00,I,17,329.4480000000001,b,no_gRNA,r17Ar3C,target_added,,10,10,00
5185,5185,10:10:00,K,17,259.053,c,no_gRNA,r17Ar3C,target_added,,10,10,00
5186,5186,10:10:00,M,17,10435.345,c,syn_11C,r17A-AAAAA-phos,target_added,,10,10,00
5187,5187,10:10:00,A,19,247.79,a,,,,0.0195312,10,10,00
5188,5188,10:10:00,C,19,233.711,b,,,,0.0195312,10,10,00
5189,5189,10:10:00,E,19,247.79,c,,,,0.0195312,10,10,00
5190,5190,10:10:00,G,19,2.8160000000000003,,,,,,10,10,00
5191,5191,10:10:00,I,19,2.8160000000000003,,,,,,10,10,00
5192,5192,10:10:00,K,19,11.263,,,,,,10,10,00
5193,5193,10:10:00,M,19,332.264,c,syn_11C,r17A-AAAAA-phos,no_target,,10,10,00
5194,5194,10:10:00,A,21,166.132,a,,,,0.0097656,10,10,00
5195,5195,10:10:00,C,21,208.36900000000003,b,,,,0.0097656,10,10,00
5196,5196,10:10:00,E,21,205.553,c,,,,0.0097656,10,10,00
5197,5197,10:10:00,G,21,5.6320000000000014,,,,,,10,10,00
5198,5198,10:10:00,I,21,19.711,,,,,,10,10,00
5199,5199,10:10:00,K,21,11.263,,,,,,10,10,00
5200,5200,10:10:00,M,21,10021.423,c,syn_11C,r17A-AAAAA-phos,target_added,,10,10,00
5201,5201,10:10:00,A,23,202.737,a,,,,0,10,10,00
5202,5202,10:10:00,C,23,197.106,b,,,,0,10,10,00
5203,5203,10:10:00,E,23,214.001,c,,,,0,10,10,00
5204,5204,10:10:00,G,23,8.447000000000001,,,,,,10,10,00
5205,5205,10:10:00,I,23,8.447000000000001,,,,,,10,10,00
5206,5206,10:10:00,K,23,5.6320000000000014,,,,,,10,10,00
5207,5207,10:10:00,M,23,9953.844,c,syn_11C,r17A-AAAAA-phos,target_added,,10,10,00
5208,5208,10:20:00,A,1,11103.91,a,,,,10,10,20,00
5209,5209,10:20:00,C,1,9725.785,b,,,,10,10,20,00
5210,5210,10:20:00,E,1,10528.986,c,,,,10,10,20,00
5211,5211,10:20:00,G,1,20330.863,a,alt-R_11C,r17Ar3C,target_added,,10,20,00
5212,5212,10:20:00,I,1,21568.076,b,alt-R_11C,r17Ar3C,target_added,,10,20,00
5213,5213,10:20:00,K,1,14857.82,c,alt-R_11C,r17Ar3C,target_added,,10,20,00
5214,5214,10:20:00,M,1,11498.465,a,syn_11C,r17A-AAAAA-phos,target_added,,10,20,00
5215,5215,10:20:00,A,3,5501.226,a,,,,5,10,20,00
5216,5216,10:20:00,C,3,5636.502,b,,,,5,10,20,00
5217,5217,10:20:00,E,3,6053.604,c,,,,5,10,20,00
5218,5218,10:20:00,G,3,17366.064,a,syn_11C,r17Ar3C,target_added,,10,20,00
5219,5219,10:20:00,I,3,17470.34,b,syn_11C,r17Ar3C,target_added,,10,20,00
5220,5220,10:20:00,K,3,14156.075,c,syn_11C,r17Ar3C,target_added,,10,20,00
5221,5221,10:20:00,M,3,439.647,a,syn_11C,r17A-AAAAA-phos,no_target,,10,20,00
5222,5222,10:20:00,A,5,3505.905,a,,,,2.5,10,20,00
5223,5223,10:20:00,C,5,3263.535,b,,,,2.5,10,20,00
5224,5224,10:20:00,E,5,3410.0840000000007,c,,,,2.5,10,20,00
5225,5225,10:20:00,G,5,188.823,a,alt-R_11C,r17Ar3C,no_target,,10,20,00
5226,5226,10:20:00,I,5,140.91299999999995,b,alt-R_11C,r17Ar3C,no_target,,10,20,00
5227,5227,10:20:00,K,5,101.457,c,alt-R_11C,r17Ar3C,no_target,,10,20,00
5228,5228,10:20:00,M,5,11529.466,a,syn_11C,r17A-AAAAA-phos,target_added,,10,20,00
5229,5229,10:20:00,A,7,1893.865,a,,,,1.25,10,20,00
5230,5230,10:20:00,C,7,2127.78,b,,,,1.25,10,20,00
5231,5231,10:20:00,E,7,2026.323,c,,,,1.25,10,20,00
5232,5232,10:20:00,G,7,383.282,a,syn_11C,r17Ar3C,no_target,,10,20,00
5233,5233,10:20:00,I,7,363.554,b,syn_11C,r17Ar3C,no_target,,10,20,00
5234,5234,10:20:00,K,7,202.914,c,syn_11C,r17Ar3C,no_target,,10,20,00
5235,5235,10:20:00,M,7,11800.018,a,syn_11C,r17A-AAAAA-phos,target_added,,10,20,00
5236,5236,10:20:00,A,9,1138.573,a,,,,0.625,10,20,00
5237,5237,10:20:00,C,9,1231.576,b,,,,0.625,10,20,00
5238,5238,10:20:00,E,9,1302.032,c,,,,0.625,10,20,00
5239,5239,10:20:00,G,9,16658.683999999994,a,alt-R_11C,r17Ar3C,target_added,,10,20,00
5240,5240,10:20:00,I,9,16500.859,b,alt-R_11C,r17Ar3C,target_added,,10,20,00
5241,5241,10:20:00,K,9,13676.973,c,alt-R_11C,r17Ar3C,target_added,,10,20,00
5242,5242,10:20:00,M,9,10855.903,b,syn_11C,r17A-AAAAA-phos,target_added,,10,20,00
5243,5243,10:20:00,A,11,777.837,a,,,,0.3125,10,20,00
5244,5244,10:20:00,C,11,651.016,b,,,,0.3125,10,20,00
5245,5245,10:20:00,E,11,758.11,c,,,,0.3125,10,20,00
5246,5246,10:20:00,G,11,15739.933,a,syn_11C,r17Ar3C,target_added,,10,20,00
5247,5247,10:20:00,I,11,17182.877,b,syn_11C,r17Ar3C,target_added,,10,20,00
5248,5248,10:20:00,K,11,13028.774,c,syn_11C,r17Ar3C,target_added,,10,20,00
5249,5249,10:20:00,M,11,439.647,b,syn_11C,r17A-AAAAA-phos,no_target,,10,20,00
5250,5250,10:20:00,A,13,383.282,a,,,,0.15625,10,20,00
5251,5251,10:20:00,C,13,445.284,b,,,,0.15625,10,20,00
5252,5252,10:20:00,E,13,467.83,c,,,,0.15625,10,20,00
5253,5253,10:20:00,G,13,1003.297,a,alt-R_11C,no_reporter,target_added,,10,20,00
5254,5254,10:20:00,I,13,1158.3010000000004,b,alt-R_11C,no_reporter,target_added,,10,20,00
5255,5255,10:20:00,K,13,1034.298,c,alt-R_11C,no_reporter,target_added,,10,20,00
5256,5256,10:20:00,M,13,10700.899,b,syn_11C,r17A-AAAAA-phos,target_added,,10,20,00
5257,5257,10:20:00,A,15,335.372,a,,,,0.078125,10,20,00
5258,5258,10:20:00,C,15,284.643,b,,,,0.078125,10,20,00
